Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,Month
359-94-5395,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,10:50,Credit card,9.8,2019-03
401-09-4232,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-11-02,18:38,Ewallet,9.4,2019-11
751-15-6198,Mandalay,Normal,Male,Sports and travel,23.01,6,6.9030000000000005,144.963,2019-12-01,16:45,Ewallet,7.9,2019-12
324-41-6833,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,19:30,Ewallet,5.1,2019-03
474-33-8305,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,13:23,Ewallet,6.9,2019-03
759-29-9521,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.67199999999997,2019-04-03,11:27,Cash,8.0,2019-04
831-81-6575,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,11:12,Cash,8.0,2019-02
220-68-6701,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,16:36,Cash,4.2,2019-03
618-34-8551,Yangon,Normal,Female,Sports and travel,93.18,2,9.318000000000001,195.67800000000003,2019-01-16,18:41,Credit card,8.5,2019-01
257-60-7754,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.96599999999998,2019-08-01,17:12,Cash,9.0,2019-08
559-61-5987,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875000000000001,18.6375,2019-01-14,10:38,Cash,8.6,2019-01
189-55-2313,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33,Ewallet,6.0,2019-01
565-91-4567,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,14:38,Ewallet,6.2,2019-03
380-60-5336,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.72999999999996,2019-02-24,18:06,Credit card,5.0,2019-02
815-04-6282,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.242500000000003,341.09250000000003,2019-08-02,12:52,Credit card,6.5,2019-08
674-56-6360,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,14:00,Cash,6.0,2019-03
778-34-2523,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.40799999999996,2019-01-24,10:57,Cash,5.0,2019-01
499-27-7781,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284000000000002,446.964,2019-03-14,16:45,Ewallet,5.0,2019-03
477-59-2456,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,11:15,Cash,9.2,2019-01
832-51-6761,Yangon,Normal,Male,Food and beverages,33.88,8,13.552000000000001,284.59200000000004,2019-01-19,20:29,Ewallet,9.6,2019-01
869-11-3082,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.87199999999996,2019-01-27,20:03,Credit card,8.4,2019-01
190-59-3964,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.58999999999997,2019-03-02,14:35,Credit card,6.0,2019-03
366-43-6862,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578000000000001,222.138,2019-03-25,16:32,Ewallet,6.7,2019-03
186-43-8965,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,10:10,Credit card,4.1,2019-02
784-21-9238,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085000000000001,10.6785,2019-07-02,14:15,Cash,5.9,2019-07
276-75-6884,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-04-03,10:05,Cash,8.7,2019-04
109-86-4363,Mandalay,Member,Female,Sports and travel,60.08,7,21.028000000000002,441.588,2019-02-14,11:36,Credit card,4.5,2019-02
569-76-2760,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.44200000000001,2019-01-29,18:15,Credit card,6.6,2019-01
222-42-0244,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,13:53,Credit card,7.7,2019-01
760-53-9233,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:37,Credit card,8.5,2019-03
538-22-0304,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,18:27,Cash,5.2,2019-03
416-17-9926,Yangon,Member,Female,Electronic accessories,74.22,10,37.11000000000001,779.3100000000001,2019-01-01,14:42,Credit card,4.3,2019-01
237-44-6163,Yangon,Normal,Male,Electronic accessories,10.56,-8,-4.224,-88.70400000000001,2019-01-24,17:43,Cash,7.6,2019-01
636-17-0325,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514000000000001,262.794,2019-02-25,18:37,Cash,9.5,2019-02
343-75-9322,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.53999999999999,2019-09-01,16:34,Cash,4.1,2019-09
528-14-9470,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,14:42,Ewallet,9.2,2019-02
427-45-9297,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.255499999999998,299.36549999999994,2019-12-03,11:01,Ewallet,5.4,2019-12
807-34-3742,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,19:44,Cash,5.8,2019-03
288-62-1085,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.33499999999998,2019-09-01,13:34,Ewallet,5.6,2019-09
670-71-7306,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389000000000003,281.16900000000004,2019-02-01,20:08,Credit card,5.1,2019-02
660-29-7083,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.6349999999999,2019-01-15,15:01,Cash,5.8,2019-01
271-77-8740,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.08599999999998,2019-01-01,11:40,Ewallet,5.0,2019-01
497-36-0989,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,15:21,Cash,7.9,2019-02
291-59-1384,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,17:38,Cash,6.0,2019-02
860-73-6466,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-02-03,16:16,Credit card,5.0,2019-02
549-23-9016,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.226999999999997,2019-02-13,18:15,Credit card,8.9,2019-02
896-34-0956,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:43,Cash,5.9,2019-01
804-38-3935,Yangon,Member,Male,Electronic accessories,93.78,3,14.067000000000002,295.40700000000004,2019-01-30,11:32,Credit card,5.9,2019-01
585-90-0249,Yangon,Member,Male,Electronic accessories,73.26,1,3.6630000000000003,76.923,2019-01-27,18:08,Ewallet,9.7,2019-01
862-29-5914,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,17:08,Credit card,8.6,2019-01
845-94-6841,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-08-01,19:38,Cash,4.0,2019-08
125-45-2293,Yangon,Normal,Female,Fashion accessories,99.1,6,29.729999999999997,624.3299999999999,2019-01-19,13:11,Cash,4.2,2019-01
843-73-4724,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.80499999999999,2019-01-25,11:05,Cash,9.2,2019-01
409-33-9708,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.80800000000002,2019-02-19,10:12,Ewallet,9.2,2019-02
658-66-3967,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.94649999999996,2019-01-14,15:42,Ewallet,5.0,2019-01
866-70-2814,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:58,Ewallet,10.0,2019-02
160-22-2687,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,14:21,Ewallet,8.8,2019-01
895-03-6665,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,10:52,Cash,4.2,2019-02
770-42-8960,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.40800000000002,2019-01-01,19:31,Cash,6.3,2019-01
748-45-2862,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-07-03,18:35,Cash,8.2,2019-07
234-36-2483,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,13:51,Cash,5.1,2019-02
316-66-3011,Yangon,Member,Female,Food and beverages,47.63,9,21.433500000000002,450.1035,2019-01-23,12:35,Cash,5.0,2019-01
848-95-6252,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,13:24,Ewallet,7.0,2019-02
840-76-5966,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-08-01,18:06,Ewallet,7.8,2019-08
152-03-4217,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.0760000000000005,106.596,2019-03-17,11:55,Credit card,4.3,2019-03
533-66-5566,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-12-01,11:42,Cash,7.0,2019-12
124-31-1458,Yangon,Member,Female,Electronic accessories,79.59,3,11.938500000000001,250.70850000000002,2019-08-01,14:30,Cash,6.6,2019-08
176-78-1170,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.50150000000001,2019-01-26,15:11,Ewallet,7.3,2019-01
361-59-0574,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,14:48,Credit card,6.5,2019-03
101-81-4070,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:36,Ewallet,4.9,2019-01
631-34-1880,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6464999999999996,76.5765,2019-08-01,19:09,Credit card,4.3,2019-08
852-82-2749,Yangon,Normal,Male,Sports and travel,64.59,4,12.918000000000001,271.278,2019-06-01,13:35,Ewallet,9.3,2019-06
873-14-6353,Yangon,Member,Male,Food and beverages,24.82,7,8.687000000000001,182.42700000000002,2019-02-16,10:33,Credit card,7.1,2019-02
584-66-4073,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,15:45,Ewallet,9.6,2019-03
544-55-9589,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715000000000002,225.01500000000001,2019-01-28,11:51,Cash,6.2,2019-01
166-19-2553,Yangon,Member,Male,Sports and travel,89.06,6,26.718000000000004,561.078,2019-01-18,17:26,Cash,9.9,2019-01
737-88-5876,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52,Credit card,5.9,2019-03
154-87-7367,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104000000000003,548.1840000000001,2019-03-15,14:04,Ewallet,6.3,2019-03
885-56-0389,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-12-02,17:49,Cash,4.0,2019-12
608-05-3804,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,20:19,Cash,6.1,2019-02
448-61-3783,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,16:08,Credit card,4.5,2019-03
761-49-0439,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17,Ewallet,8.6,2019-01
490-95-0021,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.70500000000004,2019-08-01,14:25,Ewallet,6.0,2019-08
115-38-7388,Naypyitaw,Member,Female,Fashion accessories,10.18,-8,-4.072,-85.512,2019-03-30,12:51,Credit card,9.5,2019-03
311-13-6971,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,15:18,Credit card,9.9,2019-02
291-55-6563,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,12:45,Ewallet,7.5,2019-03
548-48-3156,Yangon,Member,Female,Food and beverages,83.34,2,8.334000000000001,175.014,2019-03-19,13:37,Cash,7.6,2019-03
460-93-5834,Yangon,Normal,Male,Sports and travel,45.58,7,15.953000000000001,335.013,2019-01-13,10:03,Cash,5.0,2019-01
325-89-4209,Yangon,Member,Male,Food and beverages,87.9,1,4.3950000000000005,92.295,2019-05-02,19:42,Ewallet,6.7,2019-05
884-80-6021,Yangon,Member,Female,Electronic accessories,73.47,10,36.73500000000001,771.4350000000001,2019-03-23,13:14,Ewallet,9.5,2019-03
137-74-8729,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,12:47,Ewallet,6.8,2019-03
880-46-5796,Yangon,Member,Male,Sports and travel,76.92,10,38.46000000000001,807.6600000000001,2019-03-17,19:53,Ewallet,5.6,2019-03
389-70-2397,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,10:26,Cash,7.2,2019-02
114-35-5271,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.44399999999996,2019-07-02,15:06,Cash,8.1,2019-07
607-76-6216,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.122500000000002,485.5725,2019-02-03,16:35,Credit card,8.6,2019-02
715-20-1673,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095000000000001,148.995,2019-06-03,20:57,Cash,9.4,2019-06
811-35-1094,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135000000000003,317.83500000000004,2019-06-02,15:16,Credit card,8.9,2019-06
699-88-1972,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,17:47,Credit card,4.2,2019-01
781-84-8059,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,16:23,Ewallet,5.0,2019-01
409-49-6995,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181000000000001,297.801,2019-05-02,10:17,Cash,8.8,2019-05
725-54-0677,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.959999999999997,629.16,2019-02-03,13:50,Cash,5.3,2019-02
146-09-5432,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.12800000000004,2019-09-02,19:17,Ewallet,4.6,2019-09
377-79-7592,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178000000000004,423.73800000000006,2019-01-14,14:00,Credit card,7.5,2019-01
509-10-0516,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.07399999999998,2019-09-02,12:02,Ewallet,5.1,2019-09
595-94-9924,Yangon,Member,Female,Health and beauty,27.73,5,6.932500000000001,145.5825,2019-03-26,20:21,Credit card,4.2,2019-03
865-41-9075,Yangon,Normal,Male,Food and beverages,11.53,-7,-4.0355,-84.74549999999999,2019-01-28,17:35,Cash,8.1,2019-01
545-07-8534,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832000000000001,122.47200000000001,2019-02-14,12:42,Ewallet,6.0,2019-02
118-62-1812,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.19599999999997,2019-03-24,17:56,Cash,7.9,2019-03
450-42-3339,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.30500000000001,888.405,2019-09-02,18:58,Credit card,8.8,2019-09
851-98-3555,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,14:08,Credit card,6.6,2019-03
186-71-5196,Yangon,Member,Female,Food and beverages,79.54,2,7.954000000000001,167.03400000000002,2019-03-27,16:30,Ewallet,6.2,2019-03
624-01-8356,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,10:44,Credit card,4.2,2019-01
313-66-9943,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.82249999999999,2019-03-27,20:29,Credit card,7.3,2019-03
151-27-8496,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,11:43,Ewallet,8.6,2019-01
453-33-6436,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248000000000005,782.2080000000001,2019-07-02,10:09,Cash,6.8,2019-07
522-57-8364,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.25600000000003,2019-01-31,10:00,Ewallet,7.6,2019-01
459-45-2396,Yangon,Member,Female,Food and beverages,99.6,3,14.939999999999998,313.73999999999995,2019-02-25,18:45,Cash,5.8,2019-02
717-96-4189,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,12:40,Cash,4.1,2019-02
722-13-2115,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,15:36,Credit card,9.3,2019-03
749-81-8133,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.61400000000003,2019-11-03,12:04,Cash,6.8,2019-11
777-67-2495,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.345500000000001,217.25549999999998,2019-02-22,11:26,Ewallet,8.7,2019-02
636-98-3364,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-02-03,12:36,Ewallet,6.3,2019-02
246-55-6923,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.105500000000003,338.2155,2019-10-03,15:06,Credit card,5.1,2019-10
181-82-6255,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.9110000000000005,103.131,2019-08-02,10:58,Cash,7.0,2019-08
838-02-1821,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.2730000000000001,26.733,2019-02-22,12:10,Credit card,5.2,2019-02
887-42-0517,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099000000000004,611.0790000000001,2019-10-01,10:31,Credit card,6.6,2019-10
457-12-0244,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,13:49,Ewallet,6.5,2019-03
226-34-0034,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.7560000000000002,57.876,2019-10-01,11:10,Ewallet,9.0,2019-10
321-49-7382,Mandalay,Member,Male,Sports and travel,88.31,1,4.415500000000001,92.7255,2019-02-15,17:38,Credit card,5.2,2019-02
397-25-8725,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,17:54,Credit card,6.8,2019-01
431-66-2305,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.712500000000006,833.9625,2019-02-15,20:51,Credit card,7.6,2019-02
825-94-5922,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.150999999999996,2019-02-03,19:26,Ewallet,7.2,2019-02
641-62-7288,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,13:33,Ewallet,7.1,2019-03
756-93-1854,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.334999999999999,175.035,2019-02-02,14:05,Credit card,9.5,2019-02
243-55-8457,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40,Ewallet,5.1,2019-02
458-10-8612,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20,12:27,Ewallet,7.6,2019-01
501-61-1753,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.84499999999997,2019-03-01,20:24,Ewallet,9.8,2019-03
235-06-8510,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.857999999999999,270.018,2019-01-24,20:59,Ewallet,5.1,2019-01
433-08-7822,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.611500000000003,579.8415,2019-05-01,19:48,Ewallet,7.5,2019-05
361-85-2571,Yangon,Normal,Female,Sports and travel,89.48,5,22.370000000000005,469.77000000000004,2019-03-30,10:18,Cash,7.4,2019-03
131-70-8179,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.08349999999996,2019-02-17,16:27,Cash,4.2,2019-02
500-02-2261,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,17:04,Ewallet,5.9,2019-03
720-72-2436,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.38399999999996,2019-02-03,18:14,Ewallet,6.9,2019-02
702-83-5291,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.2989999999999,2019-03-27,10:43,Cash,6.6,2019-03
809-69-9497,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.840000000000003,479.64,2019-01-19,19:30,Ewallet,5.7,2019-01
449-16-6770,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,14:53,Credit card,5.3,2019-02
333-23-2632,Yangon,Member,Male,Health and beauty,10.08,7,3.5280000000000005,74.08800000000001,2019-03-28,20:14,Cash,4.2,2019-03
489-82-1237,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.0179999999999,2019-05-01,11:51,Credit card,7.3,2019-05
859-97-6048,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,14:13,Credit card,5.3,2019-03
676-10-2200,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2019-03-02,20:13,Ewallet,4.7,2019-03
373-88-1424,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-06-02,18:44,Ewallet,7.9,2019-06
365-16-4334,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572000000000001,222.012,2019-02-24,14:26,Ewallet,8.9,2019-02
503-21-4385,Mandalay,Member,Male,Health and beauty,39.91,3,5.9864999999999995,125.7165,2019-02-21,12:40,Ewallet,9.3,2019-02
305-89-2768,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.2849999999999997,68.98499999999999,2019-09-01,18:43,Ewallet,4.7,2019-09
574-80-1489,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,13:22,Ewallet,8.7,2019-02
784-08-0310,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,13:58,Cash,7.6,2019-01
200-40-6154,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-09-02,11:45,Cash,5.7,2019-09
846-10-0341,Yangon,Normal,Female,Fashion accessories,42.57,7,14.899500000000002,312.8895,2019-06-01,11:51,Cash,6.8,2019-06
577-34-7579,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.13050000000004,2019-10-01,17:16,Cash,5.4,2019-10
430-02-3888,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806000000000001,289.926,2019-07-02,15:55,Cash,7.1,2019-07
867-47-1948,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-09-01,12:07,Cash,7.8,2019-09
384-59-6655,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,15:07,Cash,8.4,2019-02
256-58-3609,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.57900000000001,2019-03-18,15:29,Cash,9.8,2019-03
324-92-3863,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-05-02,18:45,Cash,9.8,2019-05
593-08-5916,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,15:23,Credit card,7.4,2019-03
364-34-2972,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,20:37,Cash,6.7,2019-03
794-42-3736,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,14:41,Credit card,6.4,2019-01
172-42-8274,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.8270000000000004,80.367,2019-02-03,18:18,Credit card,5.8,2019-02
558-60-5016,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-04-03,15:27,Ewallet,7.2,2019-04
195-06-0432,Yangon,Member,Male,Home and lifestyle,81.01,3,12.151500000000002,255.18150000000003,2019-01-13,12:55,Credit card,9.3,2019-01
605-03-2706,Yangon,Normal,Female,Health and beauty,15.8,3,2.3700000000000006,49.77,2019-03-25,18:02,Cash,9.5,2019-03
214-30-2776,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.07250000000002,2019-11-03,19:44,Credit card,9.0,2019-11
746-04-1077,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,11:36,Credit card,9.0,2019-01
448-34-8700,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.918500000000002,271.2885,2019-10-02,13:51,Ewallet,6.7,2019-10
452-04-8808,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.477999999999998,640.0379999999999,2019-01-26,15:17,Cash,5.5,2019-01
531-56-4728,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-11-02,15:29,Cash,5.4,2019-11
744-82-9138,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-07-02,17:59,Cash,8.2,2019-07
883-69-1285,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992000000000001,104.83200000000001,2019-06-03,11:55,Credit card,7.0,2019-06
221-25-5073,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-04-03,10:39,Cash,8.5,2019-04
518-71-6847,Mandalay,Member,Male,Food and beverages,26.6,6,7.980000000000001,167.58,2019-02-26,15:10,Ewallet,4.9,2019-02
156-20-0370,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-10-03,18:10,Credit card,5.1,2019-10
151-33-7434,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.15849999999999,2019-04-02,20:43,Credit card,6.5,2019-04
728-47-9078,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918000000000001,250.27800000000002,2019-01-19,12:46,Cash,9.8,2019-01
809-46-1866,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,17:44,Cash,8.4,2019-01
139-32-4183,Yangon,Member,Female,Sports and travel,97.48,9,43.86600000000001,921.186,2019-03-14,14:19,Ewallet,7.4,2019-03
148-41-7930,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.7059999999999,2019-01-23,10:33,Cash,6.1,2019-01
189-40-5216,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195000000001,2019-09-01,11:40,Cash,6.0,2019-09
374-38-5555,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.927500000000002,334.4775,2019-07-02,19:30,Ewallet,8.5,2019-07
764-44-8999,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,14:42,Ewallet,4.3,2019-02
552-44-5977,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-03-01,19:08,Credit card,6.2,2019-03
267-62-7380,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17000000000001,864.57,2019-03-29,19:12,Ewallet,4.3,2019-03
430-53-4718,Mandalay,Member,Male,Health and beauty,75.37,8,30.148000000000003,633.1080000000001,2019-01-28,15:46,Credit card,8.4,2019-01
886-18-2897,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,19:06,Credit card,4.5,2019-03
602-16-6955,Mandalay,Normal,Female,Sports and travel,76.6,10,38.300000000000004,804.3,2019-01-24,18:10,Ewallet,6.0,2019-01
745-74-0715,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803000000000001,121.863,2019-10-03,20:46,Ewallet,8.8,2019-10
690-01-6631,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.64499999999998,2019-02-22,18:35,Ewallet,6.6,2019-02
652-49-6720,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475000000000003,63.9975,2019-02-18,11:40,Ewallet,5.9,2019-02
233-67-5758,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,13:46,Ewallet,6.2,2019-01
303-96-2227,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-02-03,17:16,Ewallet,4.4,2019-02
